50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Player Off,Player On,Pressure,Shield,Shot,player_id,player_name,team_name
0.0,0.0,36,3,3,16,0,2,1,1,3,0.0,2,2,0,0,3,0.0,0.0,20,0.0,0.0,17,0.0,2,3264,Vincent Janssen,Netherlands
0.0,0.0,108,18,6,66,4,4,7,0,13,0.0,6,6,0,1,13,1.0,0.0,54,0.0,0.0,59,0.0,8,3280,Richarlison de Andrade,Brazil
0.0,0.0,162,32,7,155,10,5,5,4,17,0.0,6,1,0,3,5,0.0,0.0,219,0.0,0.0,44,0.0,1,3281,Aaron Mooy,Australia
0.0,0.0,20,2,1,8,1,1,1,0,0,0.0,1,1,0,0,1,0.0,0.0,9,0.0,0.0,8,0.0,5,3289,Romelu Lukaku Menama,Belgium
0.0,0.0,292,12,4,263,10,0,1,1,11,0.0,2,3,0,8,0,0.0,0.0,335,0.0,0.0,22,0.0,2,3295,Thiago Emiliano da Silva,Brazil
0.0,0.0,186,9,10,163,26,1,3,0,12,0.0,4,5,0,9,1,0.0,0.0,227,0.0,0.0,22,0.0,1,3300,Maya Yoshida,Japan
0.0,0.0,301,12,14,276,17,1,0,1,17,0.0,5,6,0,10,0,0.0,0.0,352,0.0,0.0,49,0.0,0,3306,Nathan Aké,Netherlands
0.0,0.0,141,9,3,118,3,1,1,1,8,0.0,2,0,0,1,1,0.0,0.0,195,0.0,0.0,28,0.0,1,3308,Kieran Trippier,England
0.0,0.0,261,13,10,208,6,2,2,5,20,0.0,4,1,0,5,3,0.0,0.0,304,0.0,0.0,83,0.0,5,3311,Daley Blind,Netherlands
0.0,0.0,97,6,1,70,1,0,10,1,7,0.0,1,1,0,1,4,0.0,0.0,67,0.0,0.0,17,0.0,11,3318,Marcus Rashford,England
0.0,0.0,360,15,5,325,21,0,3,2,13,0.0,6,2,0,5,0,0.0,0.0,408,1.0,1.0,17,0.0,6,3336,Harry Maguire,England
0.0,0.0,71,5,3,36,3,4,2,1,18,0.0,2,7,0,0,4,0.0,0.0,37,0.0,0.0,31,0.0,2,3347,André Ayew Pelé,Ghana
0.0,0.0,145,13,7,102,0,2,4,2,5,0.0,1,2,0,0,8,0.0,0.0,109,0.0,0.0,26,0.0,5,3377,Timothy Weah,United States
0.0,0.0,322,15,4,302,6,3,1,2,10,0.0,5,5,0,3,3,0.0,0.0,402,0.0,0.0,31,1.0,3,3382,Luke Shaw,England
0.0,0.0,186,26,5,169,15,3,4,1,8,0.0,3,13,0,4,6,0.0,0.0,222,0.0,0.0,47,1.0,2,3404,Youssouf Sabaly,Senegal
0.0,0.0,116,18,7,107,2,7,2,1,7,0.0,3,1,0,4,2,0.0,0.0,131,0.0,0.0,67,1.0,4,3436,Idrissa Gana Gueye,Senegal
1.0,0.0,84,9,3,69,0,5,4,1,9,0.0,6,6,0,0,5,0.0,0.0,55,1.0,1.0,34,0.0,7,3441,Nikola Vlašić,Croatia
1.0,0.0,64,6,1,42,1,3,7,2,10,0.0,2,5,0,1,5,0.0,0.0,44,0.0,0.0,35,0.0,1,3450,Jordan Ayew,Ghana
0.0,0.0,67,4,3,32,0,7,1,0,4,0.0,5,2,0,0,5,0.0,0.0,23,0.0,0.0,16,0.0,6,3457,Michy Batshuayi Tunga,Belgium
0.0,0.0,102,16,0,104,0,0,0,0,0,0.0,0,0,47,0,0,0.0,0.0,161,0.0,0.0,0,0.0,0,3468,Jordan Pickford,England
1.0,0.0,387,11,8,357,36,0,0,2,16,0.0,3,5,0,7,2,0.0,0.0,454,0.0,0.0,37,0.0,4,3471,Dejan Lovren,Croatia
0.0,0.0,83,2,4,35,2,4,2,1,2,0.0,1,2,0,0,2,0.0,0.0,40,0.0,0.0,26,0.0,8,3477,Álvaro Borja Morata Martín,Spain
0.0,0.0,28,12,0,35,0,0,0,0,0,0.0,1,0,28,0,0,0.0,0.0,66,0.0,0.0,1,0.0,0,3488,Wayne Hennessey,Wales
1.0,0.0,93,9,0,51,1,3,6,2,12,0.0,0,2,0,1,4,0.0,0.0,69,0.0,0.0,32,0.0,3,3499,Jean-Eric Maxim Choupo-Moting,Cameroon
0.0,1.0,220,9,5,188,7,4,1,2,14,0.0,5,4,0,4,3,0.0,0.0,240,0.0,0.0,30,0.0,6,3500,Granit Xhaka,Switzerland
0.0,0.0,66,12,0,67,0,0,1,0,0,0.0,0,0,45,0,0,0.0,0.0,122,0.0,0.0,0,0.0,0,3509,Thibaut Courtois,Belgium
0.0,0.0,15,1,0,13,1,0,1,1,1,0.0,1,0,0,0,0,0.0,0.0,17,0.0,0.0,5,0.0,1,3512,Marko Grujić,Serbia
0.0,0.0,131,14,5,100,3,4,9,1,7,0.0,3,3,0,1,10,0.0,0.0,110,0.0,0.0,54,0.0,1,3517,Aaron Ramsey,Wales
1.0,0.0,39,4,2,20,8,1,2,2,15,0.0,3,2,0,1,2,0.0,0.0,46,0.0,0.0,14,0.0,1,3530,Hiroki Sakai,Japan
1.0,0.0,163,6,5,133,0,2,2,0,6,0.0,6,4,0,1,3,0.0,0.0,166,0.0,0.0,35,1.0,2,3532,Jordan Brian Henderson,England
0.0,0.0,129,8,0,97,1,3,2,1,7,0.0,2,6,0,1,2,0.0,0.0,104,1.0,1.0,21,0.0,4,3533,Xherdan Shaqiri,Switzerland
0.0,0.0,9,7,0,14,0,0,0,0,0,0.0,0,0,8,0,0,0.0,0.0,31,0.0,0.0,0,0.0,0,3543,Steve Mandanda,France
0.0,0.0,63,13,1,49,0,5,2,1,8,0.0,0,4,0,2,1,0.0,0.0,52,0.0,0.0,21,0.0,2,3551,Karl Brillant Toko Ekambi,Cameroon
1.0,0.0,54,7,1,48,0,1,6,1,3,0.0,0,3,0,1,6,0.0,0.0,50,0.0,0.0,18,0.0,1,3557,Naïm Sliti,Tunisia
0.0,0.0,189,19,6,195,6,4,2,3,13,0.0,0,1,0,2,2,0.0,0.0,224,0.0,0.0,28,0.0,2,3570,Pierre-Emile Højbjerg,Denmark
0.0,1.0,130,3,3,37,5,1,0,4,21,0.0,4,4,0,1,7,1.0,0.0,75,0.0,0.0,60,0.0,17,3604,Olivier Giroud,France
0.0,0.0,26,3,0,15,0,2,1,0,1,0.0,0,2,0,0,3,0.0,0.0,12,0.0,0.0,10,0.0,0,3616,Callum Wilson,England
1.0,0.0,70,12,1,66,0,3,8,0,2,0.0,0,7,0,1,4,0.0,0.0,59,0.0,0.0,5,0.0,1,3621,Eden Hazard,Belgium
3.0,0.0,187,17,12,160,1,7,20,5,20,0.0,12,15,0,2,17,0.0,0.0,134,1.0,1.0,93,0.0,7,3625,Sofiane Boufal,Morocco
1.0,0.0,64,3,6,47,5,3,1,4,3,0.0,3,3,0,5,1,0.0,0.0,58,0.0,0.0,29,0.0,4,3634,Abdelhamid Sabiri,Morocco
0.0,0.0,100,19,8,88,10,4,1,9,9,0.0,9,7,0,7,2,0.0,0.0,127,0.0,0.0,49,0.0,1,3637,Grzegorz Krychowiak,Poland
0.0,0.0,12,3,2,15,0,2,3,0,2,0.0,1,2,0,0,1,0.0,0.0,11,0.0,0.0,15,0.0,1,3639,Georges-Kévin Nkoudou Mbida,Cameroon
0.0,0.0,18,1,0,17,1,0,0,1,2,0.0,2,0,0,0,1,0.0,0.0,30,0.0,0.0,6,0.0,0,3658,DeAndre Yedlin,United States
0.0,0.0,17,0,1,18,0,0,0,1,0,0.0,1,0,0,1,0,0.0,0.0,23,0.0,0.0,4,0.0,0,3664,Trent Alexander-Arnold,England
0.0,0.0,281,9,8,251,30,0,1,1,13,0.0,5,2,0,5,2,0.0,0.0,343,0.0,0.0,29,2.0,4,3669,Virgil van Dijk,Netherlands
0.0,0.0,6,0,1,6,1,0,1,1,0,0.0,0,0,0,1,0,0.0,0.0,8,0.0,0.0,2,0.0,0,3675,Fodé Ballo Touré,Senegal
0.0,0.0,20,2,2,18,3,0,1,1,2,0.0,1,2,0,1,1,0.0,0.0,26,1.0,1.0,10,0.0,0,3684,Cheikhou Kouyaté,Senegal
0.0,0.0,115,12,7,113,12,1,1,1,12,0.0,4,1,0,2,0,0.0,0.0,140,0.0,0.0,23,1.0,0,3709,Daniel Amartey,Ghana
0.0,0.0,104,24,7,97,3,2,4,1,13,0.0,4,3,0,5,3,0.0,0.0,128,0.0,0.0,53,0.0,2,3767,Ellyes Joris Skhiri,Tunisia
0.0,0.0,45,15,0,53,0,0,0,0,0,0.0,0,0,49,0,0,0.0,0.0,87,0.0,0.0,0,0.0,0,3815,Kasper Schmeichel,Denmark
0.0,0.0,158,8,7,121,0,3,8,1,6,0.0,7,4,0,2,8,0.0,0.0,125,0.0,0.0,36,0.0,1,3831,Dušan Tadić,Serbia
0.0,0.0,135,4,6,44,7,3,0,0,12,0.0,5,4,0,1,9,0.0,0.0,60,1.0,1.0,59,1.0,6,3853,Kieffer Roberto Francisco Moore,Wales
0.0,0.0,69,10,3,67,4,1,2,2,3,0.0,1,1,0,1,1,0.0,0.0,81,0.0,0.0,14,0.0,1,3913,Edimilson Fernandes,Switzerland
1.0,0.0,280,20,6,249,3,3,3,1,11,0.0,3,2,0,12,3,0.0,0.0,327,0.0,0.0,38,0.0,0,3943,Declan Rice,England
0.0,0.0,159,2,4,149,1,0,2,1,3,0.0,2,0,0,2,2,0.0,0.0,179,0.0,0.0,9,0.0,0,3957,César Azpilicueta Tanco,Spain
1.0,0.0,222,11,7,217,11,1,1,1,8,0.0,2,1,0,6,2,0.0,0.0,250,0.0,0.0,11,0.0,2,3959,Andreas Christensen,Denmark
0.0,1.0,135,7,3,50,1,4,1,0,23,0.0,2,1,0,0,5,0.0,0.0,67,1.0,1.0,24,0.0,10,4269,Aleksandar Mitrović,Serbia
0.0,0.0,47,6,2,34,0,0,3,1,5,0.0,0,0,0,1,0,0.0,0.0,40,0.0,0.0,14,0.0,0,4272,João Mário Naval da Costa Eduardo,Portugal
1.0,0.0,81,6,2,48,1,2,0,1,5,0.0,1,3,0,1,5,0.0,0.0,81,0.0,0.0,22,0.0,2,4318,Davy Klaassen,Netherlands
0.0,1.0,49,4,0,27,0,0,1,0,4,0.0,0,1,0,1,3,0.0,0.0,39,0.0,0.0,15,0.0,3,4319,Edinson Roberto Cavani Gómez,Uruguay
1.0,0.0,191,13,6,169,0,12,21,2,4,0.0,4,16,0,0,7,0.0,0.0,156,0.0,0.0,24,0.0,12,4320,Neymar da Silva Santos Junior,Brazil
0.0,0.0,78,7,1,68,2,2,1,2,6,0.0,5,2,0,0,0,0.0,0.0,99,0.0,0.0,16,0.0,3,4324,Daniel Alves da Silva,Brazil
0.0,0.0,390,5,2,348,8,0,1,3,4,0.0,3,1,0,4,1,0.0,0.0,429,0.0,0.0,11,1.0,1,4353,Aymeric Laporte,Spain
0.0,0.0,145,8,6,104,0,1,5,1,8,0.0,3,4,0,2,6,0.0,0.0,118,0.0,0.0,31,0.0,6,4354,Phil Foden,England
1.0,0.0,313,15,6,289,10,1,2,2,12,0.0,1,2,0,3,0,0.0,0.0,359,0.0,0.0,21,0.0,2,4372,Marcos Aoás Corrêa,Brazil
0.0,0.0,228,15,13,207,13,5,4,6,16,0.0,5,3,0,3,2,0.0,0.0,308,0.0,0.0,52,2.0,4,4445,Jules Koundé,France
0.0,0.0,45,2,0,20,0,2,3,0,4,0.0,0,0,0,0,2,0.0,0.0,19,0.0,0.0,15,0.0,1,4447,Martin Braithwaite Christensen,Denmark
1.0,0.0,130,19,5,116,4,1,3,1,6,0.0,5,3,0,1,0,0.0,0.0,162,0.0,0.0,39,1.0,2,4506,Nampalys Mendy,Senegal
0.0,0.0,182,31,6,187,8,6,7,4,13,0.0,3,1,0,8,13,0.0,0.0,240,0.0,0.0,51,0.0,0,4614,Antonee Robinson,United States
0.0,0.0,3,2,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,6,0.0,0.0,0,0.0,0,4626,Jan Bednarek,Poland
1.0,0.0,42,5,5,33,2,3,2,0,7,0.0,1,3,0,1,2,0.0,0.0,40,0.0,0.0,37,0.0,0,4664,Sebastian Szymański,Poland
0.0,0.0,3,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,5,0.0,0.0,1,0.0,0,4685,Artur Jędrzejczyk,Poland
0.0,0.0,18,0,0,12,1,0,0,1,2,0.0,1,0,0,1,0,0.0,0.0,19,0.0,0.0,12,0.0,0,4706,Kalvin Phillips,England
0.0,0.0,124,8,12,99,14,1,1,6,10,0.0,7,2,0,2,2,0.0,0.0,156,0.0,0.0,41,0.0,1,4734,Matty Cash,Poland
0.0,0.0,134,7,7,126,13,0,0,1,9,0.0,7,1,0,1,1,0.0,0.0,170,0.0,0.0,32,0.0,0,4767,Chris Mepham,Wales
0.0,0.0,107,7,8,82,4,0,1,2,7,0.0,0,2,0,2,3,0.0,0.0,119,0.0,0.0,12,0.0,0,4774,Connor Roberts,Wales
1.0,0.0,113,13,10,100,9,1,4,2,12,0.0,5,4,0,5,0,0.0,0.0,144,1.0,1.0,23,0.0,1,4934,Ethan Ampadu,Wales
0.0,0.0,92,10,2,67,0,3,7,0,14,0.0,1,8,0,1,4,0.0,0.0,81,0.0,0.0,28,1.0,2,4935,Bryan Mbeumo,Cameroon
1.0,0.0,15,3,2,14,0,0,2,0,1,0.0,0,0,0,0,1,0.0,0.0,15,1.0,1.0,6,0.0,0,5178,Salman Mohammed Al Faraj,Saudi Arabia
0.0,0.0,16,2,0,16,4,0,1,0,4,0.0,1,0,0,8,0,0.0,0.0,26,0.0,0.0,16,0.0,0,5183,Yasir Gharsan Al Shahrani,Saudi Arabia
0.0,1.0,136,17,4,112,1,4,7,2,8,0.0,3,3,0,0,9,0.0,0.0,117,0.0,0.0,42,0.0,7,5187,Salem Mohammed Al Dawsari,Saudi Arabia
0.0,0.0,6,1,0,3,0,0,0,0,1,0.0,2,0,0,0,0,0.0,0.0,5,0.0,0.0,3,0.0,0,5188,Hattan Babhir,Saudi Arabia
0.0,0.0,41,5,1,37,3,0,1,0,6,0.0,0,1,0,1,0,0.0,0.0,48,1.0,1.0,8,0.0,2,5191,Mohammed Al Burayk,Saudi Arabia
0.0,0.0,62,0,1,48,0,0,0,0,1,0.0,0,0,0,2,1,0.0,0.0,63,0.0,0.0,6,0.0,0,5199,Jorge Resurrección Merodio,Spain
0.0,0.0,247,12,7,174,3,2,2,3,12,0.0,3,3,0,4,3,0.0,0.0,290,0.0,0.0,40,0.0,3,5203,Sergio Busquets i Burgos,Spain
0.0,0.0,231,15,9,184,4,4,6,4,17,0.0,4,8,0,1,8,0.0,0.0,231,0.0,0.0,62,1.0,8,5204,Bruno Miguel Borges Fernandes,Portugal
0.0,1.0,223,14,1,216,15,1,0,1,10,0.0,4,2,0,3,1,0.0,0.0,266,0.0,0.0,17,1.0,1,5206,Rúben Santos Gato Alves Dias,Portugal
0.0,0.0,140,6,4,66,1,5,3,0,5,1.0,2,6,0,0,5,0.0,0.0,90,0.0,0.0,21,0.0,11,5207,Cristiano Ronaldo dos Santos Aveiro,Portugal
0.0,0.0,151,9,5,120,3,2,1,3,3,0.0,2,2,0,2,1,0.0,0.0,191,0.0,0.0,26,0.0,3,5209,Raphaël Adelino José Guerreiro,Portugal
0.0,0.0,317,15,4,277,3,1,4,4,8,0.0,4,3,0,5,4,0.0,0.0,371,1.0,1.0,33,0.0,2,5211,Jordi Alba Ramos,Spain
0.0,0.0,149,5,3,140,6,1,1,1,7,0.0,4,1,0,2,1,0.0,0.0,165,0.0,0.0,38,0.0,1,5214,William Silva de Carvalho,Portugal
0.0,0.0,17,1,0,9,0,1,1,0,3,0.0,0,0,0,0,1,0.0,0.0,11,0.0,0.0,3,0.0,0,5218,André Miguel Valente Silva,Portugal
1.0,0.0,140,12,7,128,30,0,1,2,12,0.0,5,0,0,6,0,0.0,0.0,193,1.0,1.0,35,1.0,1,5219,Romain Saïss,Morocco
0.0,0.0,91,8,5,75,9,0,0,1,6,0.0,6,1,0,8,0,0.0,0.0,128,0.0,0.0,28,0.0,2,5220,Morteza Pouraliganji,Iran
0.0,0.0,4,3,1,6,2,0,0,0,3,0.0,2,0,0,1,0,0.0,0.0,14,0.0,0.0,5,0.0,1,5222,Roozbeh Cheshmi,Iran
0.0,0.0,47,2,2,17,1,1,0,1,8,0.0,2,1,0,0,0,0.0,0.0,32,2.0,2.0,10,0.0,5,5224,Sardar Azmoun,Iran
0.0,0.0,121,14,10,71,3,8,5,3,13,0.0,5,4,0,2,5,0.0,0.0,82,0.0,0.0,64,0.0,6,5226,Mehdi Taremi,Iran
0.0,0.0,17,1,0,11,0,0,0,0,0,0.0,0,0,16,0,0,0.0,0.0,31,0.0,0.0,0,0.0,0,5227,Alireza Safar Beiranvand,Iran
0.0,0.0,65,20,4,72,8,2,1,4,14,0.0,5,1,0,4,1,0.0,0.0,108,0.0,0.0,31,1.0,0,5228,Seyed Majid Hosseini,Iran
1.0,0.0,77,8,4,65,2,0,2,2,7,0.0,2,3,0,2,3,0.0,0.0,99,0.0,0.0,36,0.0,1,5230,Ehsan Hajsafi,Iran
0.0,0.0,8,2,1,5,0,0,0,0,1,0.0,0,0,0,1,3,0.0,0.0,6,0.0,0.0,4,0.0,1,5231,Karim Ansarifard,Iran
0.0,0.0,8,5,0,7,0,0,0,0,0,0.0,0,0,12,0,0,0.0,0.0,27,0.0,0.0,0,0.0,0,5233,Munir Mohand Mohamedi,Morocco
1.0,0.0,251,44,12,247,12,6,1,7,28,0.0,16,7,0,9,5,1.0,0.0,323,0.0,0.0,123,2.0,1,5234,Sofyan Amrabat,Morocco
0.0,1.0,76,7,3,76,2,2,3,4,15,0.0,4,4,0,5,5,0.0,0.0,105,0.0,0.0,29,0.0,2,5235,Ramin Rezaeian,Iran
1.0,0.0,321,28,12,278,2,13,30,8,22,0.0,11,10,0,14,13,0.0,0.0,300,1.0,1.0,137,0.0,11,5237,Hakim Ziyech,Morocco
0.0,0.0,24,4,2,16,1,0,2,0,4,0.0,3,0,0,1,1,0.0,0.0,16,0.0,0.0,15,0.0,3,5239,Alireza Jahanbakhsh,Iran
0.0,0.0,22,0,0,15,0,1,0,1,2,0.0,2,0,0,0,3,0.0,0.0,21,0.0,0.0,9,0.0,1,5240,Saman Ghoddos,Iran
1.0,0.0,307,43,14,283,12,10,8,11,31,0.0,10,13,0,11,11,0.0,0.0,380,0.0,0.0,104,4.0,5,5245,Achraf Hakimi Mouh,Morocco
0.0,1.0,69,3,2,31,4,2,2,6,5,0.0,0,6,0,0,4,0.0,0.0,40,0.0,0.0,14,0.0,2,5246,Luis Alberto Suárez Díaz,Uruguay
0.0,0.0,59,3,0,52,3,0,1,2,2,0.0,1,0,0,2,0,0.0,0.0,81,0.0,0.0,9,0.0,0,5248,José Martín Cáceres Silva,Uruguay
0.0,0.0,79,3,0,73,14,0,0,0,3,0.0,0,1,0,1,0,0.0,0.0,98,0.0,0.0,8,0.0,1,5249,Diego Roberto Godín Leal,Uruguay
0.0,0.0,86,10,9,71,2,2,2,5,9,0.0,4,0,0,5,3,0.0,0.0,103,0.0,0.0,41,0.0,1,5255,Matías Vecino Falero,Uruguay
0.0,0.0,59,5,3,36,1,5,2,4,9,0.0,0,0,0,0,4,0.0,0.0,51,0.0,0.0,26,0.0,3,5258,Giorgian Daniel De Arrascaeta Benedetti,Uruguay
0.0,1.0,129,6,15,117,13,0,2,4,6,0.0,4,3,0,6,1,0.0,0.0,167,0.0,0.0,25,0.0,3,5259,José María Giménez de Vargas,Uruguay
0.0,0.0,126,17,4,131,3,4,5,0,10,0.0,5,4,0,9,4,0.0,0.0,158,0.0,0.0,41,0.0,3,5260,Rodrigo Bentancur Colmán,Uruguay
0.0,0.0,71,2,4,59,6,0,2,2,5,0.0,3,7,0,1,1,0.0,0.0,91,0.0,0.0,18,0.0,0,5264,Guillermo Varela Olivera,Uruguay
4.0,1.0,432,32,8,404,6,10,14,10,27,0.0,3,18,0,8,5,0.0,0.0,456,0.0,0.0,136,0.0,3,5456,Mateo Kovačić,Croatia
0.0,0.0,233,13,8,166,0,4,7,1,6,0.0,1,4,0,0,10,1.0,0.0,173,1.0,1.0,38,1.0,10,5460,Andrej Kramarić,Croatia
3.0,1.0,488,39,5,458,2,9,10,10,18,0.0,15,17,0,17,8,0.0,0.0,549,0.0,0.0,115,0.0,7,5463,Luka Modrić,Croatia
4.0,0.0,472,34,18,440,8,8,8,15,18,0.0,14,10,0,10,5,0.0,0.0,529,0.0,0.0,96,1.0,5,5469,Marcelo Brozović,Croatia
1.0,0.0,322,22,12,227,11,4,17,11,26,0.0,11,0,0,11,20,0.0,0.0,304,1.0,1.0,98,3.0,16,5474,Ivan Perišić,Croatia
0.0,0.0,71,3,4,64,0,0,1,0,1,0.0,0,0,0,1,0,0.0,0.0,88,0.0,0.0,1,0.0,0,5476,Benjamin Pavard,France
1.0,0.0,212,22,4,193,0,10,18,4,12,0.0,8,4,0,3,8,0.0,0.0,191,0.0,0.0,90,0.0,8,5477,Ousmane Dembélé,France
1.0,0.0,154,16,13,145,6,4,10,4,6,0.0,4,3,0,6,8,0.0,0.0,204,0.0,0.0,33,0.0,2,5479,Aziz Eraltay Behich,Australia
3.0,0.0,161,16,11,98,6,10,14,7,17,0.0,8,5,0,2,10,0.0,0.0,103,1.0,1.0,68,1.0,1,5481,Mathew Leckie,Australia
0.0,0.0,6,1,1,6,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,10,1.0,1.0,1,0.0,0,5484,Lucas Hernández Pi,France
0.0,0.0,241,10,7,218,19,0,1,1,7,0.0,1,1,0,6,1,0.0,0.0,280,0.0,0.0,16,0.0,3,5485,Raphaël Varane,France
2.0,0.0,288,25,10,225,8,10,8,3,18,0.0,3,11,0,11,9,1.0,0.0,323,0.0,0.0,125,0.0,6,5487,Antoine Griezmann,France
3.0,0.0,115,11,7,77,11,4,2,3,14,0.0,9,2,0,7,6,0.0,0.0,129,0.0,0.0,68,0.0,3,5490,Jackson Irvine,Australia
0.0,1.0,484,34,4,391,1,30,36,5,15,0.0,11,27,0,0,15,1.0,0.0,371,1.0,1.0,89,0.0,34,5503,Lionel Andrés Messi Cuccittini,Argentina
4.0,0.0,138,13,13,122,9,2,3,0,12,0.0,7,6,0,4,3,0.0,0.0,182,0.0,0.0,56,0.0,3,5507,Nicolás Alejandro Tagliafico,Argentina
0.0,0.0,30,3,0,27,1,0,0,0,2,0.0,1,0,0,0,0,0.0,0.0,31,0.0,0.0,11,0.0,0,5527,Thomas Delaney,Denmark
0.0,0.0,46,3,4,48,6,0,0,0,1,0.0,0,0,0,2,0,0.0,0.0,55,0.0,0.0,4,0.0,0,5534,Simon Thorup Kjær,Denmark
0.0,0.0,58,4,1,52,12,1,0,0,7,0.0,2,2,0,3,0,0.0,0.0,80,1.0,1.0,10,0.0,2,5537,Fabian Lukas Schär,Switzerland
0.0,0.0,21,4,1,20,0,0,2,0,1,0.0,1,2,0,5,1,0.0,0.0,22,0.0,0.0,5,0.0,1,5538,Denis Lemi Zakaria Lako Lado,Switzerland
1.0,0.0,216,15,18,176,7,2,2,5,18,0.0,8,4,0,6,1,0.0,0.0,258,0.0,0.0,54,0.0,10,5539,Carlos Henrique Casimiro,Brazil
0.0,0.0,25,0,2,11,0,0,0,0,3,0.0,1,0,0,0,2,0.0,0.0,14,0.0,0.0,7,0.0,1,5543,Haris Seferović,Switzerland
1.0,0.0,169,12,6,158,12,2,1,2,8,0.0,6,3,0,1,3,0.0,0.0,227,0.0,0.0,26,1.0,0,5544,Ricardo Iván Rodríguez Araya,Switzerland
1.0,0.0,126,6,3,75,1,8,4,1,15,0.0,3,14,0,1,8,0.0,0.0,66,0.0,0.0,47,0.0,6,5545,Breel-Donald Embolo,Switzerland
0.0,0.0,44,23,0,49,0,0,0,0,0,0.0,0,0,36,0,0,0.0,0.0,94,0.0,0.0,0,0.0,0,5547,Alisson Ramsés Becker,Brazil
0.0,0.0,216,10,6,194,15,1,1,2,8,0.0,6,1,0,4,0,0.0,0.0,255,0.0,0.0,26,1.0,4,5549,Manuel Obafemi Akanji,Switzerland
0.0,0.0,74,11,0,79,0,0,0,0,0,0.0,0,0,43,0,0,0.0,0.0,117,0.0,0.0,1,0.0,0,5550,Yann Sommer,Switzerland
0.0,0.0,106,4,5,38,1,1,0,1,10,0.0,0,2,0,1,5,0.0,0.0,72,0.0,0.0,51,0.0,3,5562,Thomas Müller,Germany
1.0,0.0,12,1,2,11,0,0,0,1,3,0.0,2,0,0,0,0,0.0,0.0,16,0.0,0.0,9,0.0,0,5563,José Andrés Guardado Hernández,Mexico
0.0,0.0,79,8,4,76,8,3,1,1,9,0.0,4,1,0,4,1,0.0,0.0,109,0.0,0.0,32,0.0,1,5567,Edson Omar Álvarez Velázquez,Mexico
0.0,0.0,35,4,0,19,1,0,0,0,1,0.0,2,1,0,1,2,0.0,0.0,32,0.0,0.0,1,0.0,0,5568,Raúl Alonso Jiménez Rodríguez,Mexico
0.0,0.0,89,9,1,78,0,0,0,0,0,1.0,0,0,33,0,0,0.0,1.0,123,0.0,0.0,0,0.0,0,5570,Manuel Neuer,Germany
0.0,0.0,130,17,4,94,1,7,6,1,21,0.0,7,11,0,1,12,0.0,0.0,74,0.0,0.0,48,0.0,6,5571,Hirving Rodrigo Lozano Bahena,Mexico
0.0,0.0,152,12,5,140,7,0,0,1,8,0.0,3,3,0,2,0,0.0,0.0,191,0.0,0.0,15,0.0,1,5573,Héctor Alfredo Moreno Herrera,Mexico
0.0,0.0,59,8,4,54,3,1,2,3,7,0.0,5,1,0,2,0,0.0,0.0,75,0.0,0.0,26,0.0,0,5575,Héctor Miguel Herrera López,Mexico
1.0,0.0,86,14,5,83,7,2,2,6,11,0.0,4,1,0,4,2,0.0,0.0,138,0.0,0.0,56,2.0,1,5576,Jesús Daniel Gallardo Vasconcelos,Mexico
0.0,0.0,54,17,0,59,0,0,0,0,0,0.0,0,1,24,0,0,0.0,0.0,108,0.0,0.0,0,0.0,0,5577,Francisco Guillermo Ochoa Magaña,Mexico
1.0,0.0,223,17,5,180,3,4,3,1,6,0.0,3,2,0,7,1,0.0,0.0,271,0.0,0.0,35,0.0,7,5579,Joshua Kimmich,Germany
0.0,0.0,161,16,5,134,1,10,13,1,13,0.0,3,11,0,0,10,1.0,0.0,137,0.0,0.0,44,0.0,1,5581,Joel Nathaniel Campbell Samuels,Costa Rica
2.0,0.0,86,10,10,76,11,1,2,5,6,0.0,2,0,0,3,0,0.0,0.0,113,0.0,0.0,33,0.0,0,5582,Celso Borges Mora,Costa Rica
0.0,0.0,117,19,11,107,2,3,3,2,8,0.0,2,4,0,3,5,0.0,0.0,120,0.0,0.0,34,0.0,3,5589,Sergej Milinković-Savić,Serbia
1.0,0.0,93,11,6,81,1,1,1,1,3,0.0,4,2,0,1,4,1.0,0.0,112,0.0,0.0,30,0.0,1,5591,Filip Kostić,Serbia
0.0,0.0,11,1,2,9,0,0,1,1,4,0.0,0,1,0,0,0,0.0,0.0,13,0.0,0.0,3,0.0,0,5592,Bryan Ruiz González,Costa Rica
0.0,0.0,28,2,1,14,1,0,1,1,4,0.0,1,1,0,1,1,0.0,0.0,14,0.0,0.0,15,0.0,0,5595,Johan Alberto Venegas Ulloa,Costa Rica
0.0,0.0,33,19,0,37,1,0,0,0,0,0.0,0,0,70,0,0,0.0,0.0,101,0.0,0.0,1,0.0,0,5597,Keylor Navas Gamboa,Costa Rica
0.0,0.0,70,11,6,63,16,0,0,2,7,0.0,4,0,0,4,0,0.0,0.0,97,0.0,0.0,27,0.0,0,5598,Óscar Esau Duarte Gaitán,Costa Rica
